primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24
othmaint,TRUE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othmaint,TRUE,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
othmaint,TRUE,1,4,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0
othmaint,TRUE,2,1,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
othmaint,TRUE,2,2,0,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.05263157894736842,0,0.05263157894736842,0,0.05263157894736842,0,0,0,0,0
othmaint,TRUE,2,3,0,0,0,0.14285714285714285,0,0,0,0,0,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
othmaint,TRUE,2,4,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0,0.13333333333333333,0.13333333333333333,0,0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0
othmaint,TRUE,3,1,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
othmaint,TRUE,3,2,0,0,0,0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.08196721311475409,0.03278688524590164,0.26229508196721313,0.22950819672131148,0.11475409836065574,0.08196721311475409,0.01639344262295082,0.01639344262295082,0,0,0,0,0,0,0
othmaint,TRUE,3,3,0,0,0,0,0,0.0392156862745098,0.0392156862745098,0.0392156862745098,0,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.21568627450980393,0.23529411764705882,0.0784313725490196,0.0784313725490196,0.0392156862745098,0,0,0,0,0,0,0
othmaint,TRUE,3,4,0,0,0,0,0,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.07317073170731707,0.12195121951219512,0.04878048780487805,0.04878048780487805,0.17073170731707318,0.04878048780487805,0.1951219512195122,0.12195121951219512,0,0,0,0,0,0,0,0
othmaint,TRUE,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
othmaint,TRUE,4,2,0,0,0,0,0.047413793103448273,0.03017241379310345,0.02586206896551724,0.017241379310344827,0.017241379310344827,0.047413793103448273,0.0603448275862069,0.07758620689655173,0.24568965517241378,0.27586206896551724,0.11206896551724138,0.03017241379310345,0.004310344827586207,0.004310344827586207,0.004310344827586207,0,0,0,0,0
othmaint,TRUE,4,3,0,0,0,0,0.015748031496062992,0.031496062992125984,0.023622047244094488,0.047244094488188976,0.047244094488188976,0.06299212598425197,0.10236220472440945,0.11023622047244094,0.11811023622047244,0.23622047244094488,0.11023622047244094,0.06299212598425197,0.023622047244094488,0.007874015748031496,0,0,0,0,0,0
othmaint,TRUE,4,4,0,0,0,0,0,0.023076923076923078,0.023076923076923078,0.06153846153846154,0.05384615384615385,0.08461538461538462,0.06153846153846154,0.1,0.11538461538461539,0.14615384615384616,0.15384615384615385,0.13076923076923078,0.015384615384615385,0.03076923076923077,0,0,0,0,0,0
othmaint,TRUE,5,1,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
othmaint,TRUE,5,2,0,0,0,0,0.015665796344647518,0.05483028720626632,0.05483028720626632,0.03655352480417755,0.018276762402088774,0.05221932114882506,0.06005221932114883,0.09660574412532637,0.16971279373368145,0.22715404699738903,0.1514360313315927,0.04960835509138381,0.013054830287206266,0,0,0,0,0,0,0
othmaint,TRUE,5,3,0,0,0,0,0,0.019762845849802372,0.07509881422924901,0.043478260869565216,0.03162055335968379,0.08695652173913043,0.043478260869565216,0.07114624505928854,0.1541501976284585,0.15810276679841898,0.1976284584980237,0.08300395256916997,0.019762845849802372,0.007905138339920948,0.003952569169960474,0,0.003952569169960474,0,0,0
othmaint,TRUE,5,4,0,0,0,0,0,0.007434944237918215,0.022304832713754646,0.05204460966542751,0.055762081784386616,0.09665427509293681,0.11895910780669144,0.11152416356877323,0.137546468401487,0.15613382899628253,0.08921933085501858,0.07434944237918216,0.05204460966542751,0.011152416356877323,0.011152416356877323,0.0037174721189591076,0,0,0,0
othmaint,TRUE,6,1,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
othmaint,TRUE,6,2,0,0,0,0,0,0.05555555555555555,0.1037037037037037,0.11481481481481481,0.07037037037037037,0.05185185185185185,0.03333333333333333,0.07407407407407407,0.16296296296296298,0.1259259259259259,0.13703703703703704,0.05925925925925926,0.007407407407407408,0.003703703703703704,0,0,0,0,0,0
othmaint,TRUE,6,3,0,0,0,0,0,0,0.10227272727272728,0.13068181818181818,0.07386363636363637,0.09659090909090909,0.07386363636363637,0.09659090909090909,0.09090909090909091,0.09659090909090909,0.17613636363636365,0.03977272727272727,0.017045454545454544,0,0,0,0.005681818181818182,0,0,0
othmaint,TRUE,6,4,0,0,0,0,0,0,0.009345794392523364,0.10747663551401869,0.08878504672897196,0.08878504672897196,0.14485981308411214,0.14485981308411214,0.17289719626168223,0.06074766355140187,0.08411214953271028,0.04672897196261682,0.03271028037383177,0.009345794392523364,0.009345794392523364,0,0,0,0,0
othmaint,TRUE,7,1,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
othmaint,TRUE,7,2,0,0,0,0,0,0,0.050724637681159424,0.21014492753623187,0.21014492753623187,0.10144927536231885,0.036231884057971016,0.057971014492753624,0.06521739130434782,0.08695652173913043,0.09420289855072464,0.06521739130434782,0.021739130434782608,0,0,0,0,0,0,0
othmaint,TRUE,7,3,0,0,0,0,0,0,0.01904761904761905,0.1619047619047619,0.19047619047619047,0.14285714285714285,0.13333333333333333,0.06666666666666667,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0761904761904762,0.009523809523809525,0.009523809523809525,0,0,0,0,0
othmaint,TRUE,7,4,0,0,0,0,0,0,0.015267175572519083,0.04580152671755725,0.16793893129770993,0.15267175572519084,0.10687022900763359,0.19083969465648856,0.07633587786259542,0.09923664122137404,0.03816793893129771,0.030534351145038167,0.05343511450381679,0.015267175572519083,0.007633587786259542,0,0,0,0,0
othmaint,TRUE,8,1,0,0,0,0,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
othmaint,TRUE,8,2,0,0,0,0,0,0,0,0.14285714285714285,0.3523809523809524,0.19047619047619047,0.13333333333333333,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.01904761904761905,0.01904761904761905,0,0.009523809523809525,0.01904761904761905,0,0,0,0,0
othmaint,TRUE,8,3,0,0,0,0,0,0,0,0.04918032786885246,0.26229508196721313,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.01639344262295082,0.06557377049180328,0.09836065573770492,0,0,0,0.01639344262295082,0,0,0,0,0
othmaint,TRUE,8,4,0,0,0,0,0,0,0,0.011627906976744186,0.06976744186046512,0.08139534883720931,0.19767441860465115,0.16279069767441862,0.12790697674418605,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.011627906976744186,0.011627906976744186,0,0,0,0
othmaint,TRUE,9,1,0,0,0,0,0,0,0,0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
othmaint,TRUE,9,2,0,0,0,0,0,0,0,0,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.10606060606060606,0.07575757575757576,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.015151515151515152,0,0,0,0,0,0,0
othmaint,TRUE,9,3,0,0,0,0,0,0,0,0,0.07692307692307693,0.09615384615384616,0.21153846153846154,0.3076923076923077,0.19230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0,0,0.019230769230769232,0.019230769230769232,0,0,0,0
othmaint,TRUE,9,4,0,0,0,0,0,0,0,0,0.012345679012345678,0.09876543209876543,0.25925925925925924,0.2345679012345679,0.13580246913580246,0.14814814814814814,0.037037037037037035,0.012345679012345678,0,0.012345679012345678,0.024691358024691357,0.024691358024691357,0,0,0,0
othmaint,TRUE,10,1,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
othmaint,TRUE,10,2,0,0,0,0,0,0,0,0,0,0.10588235294117647,0.3411764705882353,0.3058823529411765,0.10588235294117647,0.08235294117647059,0.023529411764705882,0.011764705882352941,0.011764705882352941,0,0,0,0.011764705882352941,0,0,0
othmaint,TRUE,10,3,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.29411764705882354,0.2647058823529412,0.11764705882352941,0.11764705882352941,0.14705882352941177,0,0,0,0,0,0,0,0,0
othmaint,TRUE,10,4,0,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.29411764705882354,0.3235294117647059,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0,0,0,0,0,0
othmaint,TRUE,11,1,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
othmaint,TRUE,11,2,0,0,0,0,0,0,0,0,0,0,0.21818181818181817,0.32727272727272727,0.23636363636363636,0.12727272727272726,0.05454545454545454,0.03636363636363636,0,0,0,0,0,0,0,0
othmaint,TRUE,11,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.3076923076923077,0.2564102564102564,0.1282051282051282,0.1794871794871795,0,0,0,0.05128205128205128,0,0,0,0,0
othmaint,TRUE,11,4,0,0,0,0,0,0,0,0,0,0,0.018518518518518517,0.2037037037037037,0.2037037037037037,0.3333333333333333,0.07407407407407407,0.1111111111111111,0.05555555555555555,0,0,0,0,0,0,0
othmaint,TRUE,12,1,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
othmaint,TRUE,12,2,0,0,0,0,0,0,0,0,0,0,0,0.20634920634920634,0.5079365079365079,0.09523809523809523,0.07936507936507936,0.047619047619047616,0.015873015873015872,0,0,0,0.031746031746031744,0.015873015873015872,0,0
othmaint,TRUE,12,3,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0.35714285714285715,0.4523809523809524,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0,0,0,0,0,0
othmaint,TRUE,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.07547169811320754,0.32075471698113206,0.33962264150943394,0.09433962264150944,0.07547169811320754,0.05660377358490566,0,0.03773584905660377,0,0,0,0
othmaint,TRUE,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
othmaint,TRUE,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.38,0.18,0.18,0.04,0,0.02,0,0.02,0,0,0
othmaint,TRUE,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.14285714285714285,0,0.03571428571428571,0,0,0,0,0
othmaint,TRUE,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.10526315789473684,0,0.10526315789473684,0,0,0
othmaint,TRUE,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
othmaint,TRUE,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21818181818181817,0.5454545454545454,0.10909090909090909,0.10909090909090909,0.01818181818181818,0,0,0,0,0,0
othmaint,TRUE,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.5,0.2916666666666667,0.041666666666666664,0,0.125,0,0,0,0,0
othmaint,TRUE,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.3333333333333333,0,0.05555555555555555,0,0,0,0,0
othmaint,TRUE,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
othmaint,TRUE,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.5357142857142857,0.23214285714285715,0.05357142857142857,0.05357142857142857,0,0,0,0,0
othmaint,TRUE,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.30303030303030304,0.30303030303030304,0.24242424242424243,0.030303030303030304,0.030303030303030304,0,0,0,0
othmaint,TRUE,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
othmaint,TRUE,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
othmaint,TRUE,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3125,0.53125,0,0.03125,0,0,0,0
othmaint,TRUE,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.058823529411764705,0,0,0,0
othmaint,TRUE,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
othmaint,TRUE,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
othmaint,TRUE,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.16666666666666666,0.25,0.08333333333333333,0,0,0
othmaint,TRUE,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0,0
othmaint,TRUE,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
othmaint,TRUE,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
othmaint,TRUE,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0
othmaint,TRUE,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
othmaint,TRUE,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
othmaint,TRUE,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
othmaint,TRUE,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0
othmaint,TRUE,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
othmaint,TRUE,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
othmaint,TRUE,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othmaint,TRUE,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0
othmaint,TRUE,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othmaint,TRUE,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
othmaint,TRUE,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othmaint,TRUE,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othmaint,TRUE,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othmaint,TRUE,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25
othmaint,TRUE,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othmaint,TRUE,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othmaint,TRUE,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othmaint,TRUE,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
othmaint,TRUE,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othmaint,TRUE,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othmaint,TRUE,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othmaint,TRUE,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
othmaint,TRUE,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othmaint,TRUE,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othmaint,TRUE,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
othmaint,TRUE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eatout,TRUE,1,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
eatout,TRUE,1,2,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
eatout,TRUE,1,3,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
eatout,TRUE,1,4,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
eatout,TRUE,2,1,0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
eatout,TRUE,2,2,0,0,0,0.125,0,0,0,0,0,0,0,0.25,0.125,0,0.375,0,0.125,0,0,0,0,0,0,0
eatout,TRUE,2,3,0,0,0.14285714285714285,0,0,0,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0
eatout,TRUE,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
eatout,TRUE,3,1,0,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
eatout,TRUE,3,2,0,0,0,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.04878048780487805,0,0.12195121951219512,0.1951219512195122,0.12195121951219512,0.12195121951219512,0.07317073170731707,0.04878048780487805,0,0,0,0,0,0,0
eatout,TRUE,3,3,0,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0
eatout,TRUE,3,4,0,0,0,0,0,0,0.041666666666666664,0,0,0.08333333333333333,0.041666666666666664,0,0.041666666666666664,0.4166666666666667,0.25,0.041666666666666664,0.08333333333333333,0,0,0,0,0,0,0
eatout,TRUE,4,1,0,0,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
eatout,TRUE,4,2,0,0,0,0.04040404040404041,0.030303030303030304,0.030303030303030304,0,0.010101010101010102,0.08080808080808081,0.06060606060606061,0.0707070707070707,0.0707070707070707,0.1717171717171717,0.24242424242424243,0.09090909090909091,0.050505050505050504,0.030303030303030304,0.010101010101010102,0.010101010101010102,0,0,0,0,0
eatout,TRUE,4,3,0,0,0,0.03076923076923077,0.03076923076923077,0,0,0.03076923076923077,0.06153846153846154,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.09230769230769231,0.15384615384615385,0.35384615384615387,0.09230769230769231,0.046153846153846156,0.046153846153846156,0,0,0,0,0,0
eatout,TRUE,4,4,0,0,0,0,0,0,0,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.13636363636363635,0,0.06818181818181818,0.13636363636363635,0.22727272727272727,0.11363636363636363,0.13636363636363635,0.045454545454545456,0,0,0,0,0,0
eatout,TRUE,5,1,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
eatout,TRUE,5,2,0,0,0,0,0.028688524590163935,0.04918032786885246,0.020491803278688523,0.028688524590163935,0.09016393442622951,0.06557377049180328,0.028688524590163935,0.02459016393442623,0.11065573770491803,0.19672131147540983,0.2540983606557377,0.06967213114754098,0.02459016393442623,0.00819672131147541,0,0,0,0,0,0
eatout,TRUE,5,3,0,0,0,0,0,0.03361344537815126,0,0.03361344537815126,0.07563025210084033,0.06722689075630252,0.04201680672268908,0.01680672268907563,0.09243697478991597,0.16806722689075632,0.19327731092436976,0.12605042016806722,0.08403361344537816,0.06722689075630252,0,0,0,0,0,0
eatout,TRUE,5,4,0,0,0,0,0,0.015503875968992248,0.007751937984496124,0,0.06976744186046512,0.07751937984496124,0.06976744186046512,0.023255813953488372,0.07751937984496124,0.09302325581395349,0.16279069767441862,0.17054263565891473,0.15503875968992248,0.046511627906976744,0.015503875968992248,0,0.007751937984496124,0.007751937984496124,0,0
eatout,TRUE,6,1,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
